	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
UAL	41.63999938964844	41.14274978637695	41.255435943603516	41.269676208496094	41.30013656616211	41.32770919799805	41.3556022644043	41.38325500488281	41.41069793701172	41.438026428222656	41.465267181396484	41.49228286743164	41.51921081542969	41.545963287353516	41.57260513305664	41.59914016723633	41.62550735473633	41.65177536010742	41.677913665771484	41.70392990112305	41.72981643676758	41.75558853149414	41.78123092651367	41.8067512512207	41.8321533203125	41.8574333190918	41.882591247558594	41.90762710571289	41.932552337646484	41.95734786987305	41.982032775878906
ISRG	221.22999572753903	218.0292510986328	215.8922576904297	215.58433532714844	214.9425506591797	214.45724487304688	214.07461547851562	214.30328369140625	214.81854248046875	215.39285278320312	215.82342529296875	216.1683349609375	216.54188537597656	216.94725036621094	217.30201721191406	217.54100036621094	217.73416137695312	217.9226837158203	218.10015869140625	218.26048278808594	218.42359924316406	218.6039276123047	218.80099487304688	219.00714111328125	219.21768188476562	219.43295288085938	219.65399169921875	219.8790740966797	220.1041717529297	220.32723999023438	220.54840087890625
CSCO	43.70000076293945	43.02043151855469	42.9030876159668	42.864749908447266	42.77497863769531	42.693695068359375	42.62001419067383	42.540992736816406	42.46351623535156	42.386688232421875	42.309471130371094	42.2326545715332	42.15595245361328	42.07933044433594	42.003170013427734	41.926788330078125	41.85059356689453	41.77466583251953	41.69889450073242	41.623287200927734	41.5478515625	41.47258377075195	41.397483825683594	41.322547912597656	41.247779846191406	41.173179626464844	41.0987434387207	41.024471282958984	40.95036315917969	40.876426696777344	40.802650451660156
TROW	104.69000244140624	105.17626190185547	105.59818267822266	106.51232147216797	106.44182586669922	107.4194107055664	107.67678833007812	108.34024047851562	108.71803283691406	109.3616714477539	109.81689453125	110.24947357177734	110.79256439208984	111.21524810791016	111.75098419189453	112.19890594482422	112.7702865600586	113.20598602294922	113.78435516357422	114.24150848388672	114.78079986572266	115.29414367675781	115.80159759521484	116.33769989013672	116.84490966796875	117.3893814086914	117.89813995361328	118.44538879394531	118.96260833740234	119.5083999633789	120.03683471679688
NVR	4100.0	3995.93994140625	3926.673095703125	3859.16943359375	3775.39208984375	3700.9912109375	3625.600830078125	3553.07177734375	3481.109619140625	3412.320556640625	3344.373779296875	3277.649658203125	3212.7802734375	3147.74365234375	3084.62158203125	3022.373046875	2961.31982421875	2901.534912109375	2842.873046875	2785.48095703125	2729.201416015625	2674.11767578125	2620.12890625	2567.256103515625	2515.44921875	2464.683349609375	2414.955810546875	2366.225830078125	2318.4892578125	2271.7177734375	2225.896240234375
MRO	29.700000762939453	29.35070037841797	29.29846954345703	29.24734878540039	29.1461124420166	29.094165802001953	29.028518676757812	28.96078872680664	28.900890350341797	28.836441040039062	28.77179718017578	28.708454132080078	28.644243240356445	28.58016586303711	28.515995025634766	28.452194213867188	28.388429641723633	28.32478904724121	28.26128387451172	28.197853088378906	28.134536743164062	28.07132339477539	28.00820541381836	27.945192337036133	27.882282257080078	27.81947135925293	27.756763458251953	27.69415855407715	27.63165283203125	27.56924819946289	27.506946563720703
NLSN	27.979999542236328	28.424409866333008	28.41388511657715	28.38399314880371	28.41950798034668	28.52507209777832	28.59297752380371	28.638456344604492	28.68853187561035	28.76834487915039	28.819189071655273	28.886215209960938	28.932527542114258	29.002666473388672	29.073780059814453	29.136903762817383	29.19965362548828	29.258865356445312	29.321142196655273	29.38686180114746	29.449617385864258	29.513492584228516	29.576169967651367	29.64044189453125	29.70456886291504	29.76775360107422	29.832101821899414	29.896461486816406	29.961179733276367	30.025774002075195	30.090055465698242
GILD	68.91000366210938	68.14811706542969	68.09281921386719	67.97518920898438	68.49664306640625	68.51910400390625	68.76275634765625	69.2735595703125	69.48809814453125	69.14872741699219	69.20073699951172	69.55768585205078	69.36068725585938	69.41937255859375	70.08084106445312	70.30180358886719	70.1109390258789	70.3447494506836	70.63957214355469	70.4056625366211	70.35234832763672	70.89826965332031	71.12149810791016	70.96656799316406	71.29745483398438	71.7046127319336	71.4627685546875	71.37740325927734	71.874267578125	72.01414489746094	71.82544708251953
EQIX	541.3599853515625	540.747802734375	543.211181640625	545.5191040039062	549.6293334960938	553.2454223632812	557.0003662109375	560.86279296875	564.8306274414062	568.404052734375	572.2140502929688	575.8294067382812	579.3350219726562	582.6400756835938	585.8260498046875	588.7759399414062	591.6607055664062	594.4349365234375	597.1552734375	599.7974853515625	602.4196166992188	605.0426635742188	607.6920776367188	610.3814086914062	613.130615234375	615.94287109375	618.8262939453125	621.7803344726562	624.804931640625	627.8935546875	631.0413208007812
QRVO	86.11000061035156	85.94718933105469	85.92906951904297	85.8750228881836	85.83305358886719	85.75186157226562	85.6760025024414	85.59882354736328	85.527099609375	85.45442199707031	85.38131713867188	85.30741119384766	85.2347412109375	85.16216278076172	85.0895004272461	85.01686096191406	84.94425201416016	84.87166595458984	84.7990951538086	84.72654724121094	84.65401458740234	84.58149719238281	84.50898742675781	84.43648529052734	84.364013671875	84.29154968261719	84.21910095214844	84.14665985107422	84.0742416381836	84.00183868408203	83.929443359375
