	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
UAL	41.494998931884766	40.22003173828125	40.42020797729492	40.479827880859375	40.609962463378906	40.68022155761719	40.73400115966797	40.75984573364258	40.95429229736328	40.9571647644043	41.18037414550781	41.350868225097656	41.3189811706543	41.744808197021484	41.63074493408203	41.89900588989258	41.978057861328125	42.07297134399414	42.232059478759766	42.32765579223633	42.469356536865234	42.58039474487305	42.70952224731445	42.812808990478516	42.97614288330078	43.036102294921875	43.23283767700195	43.29948425292969	43.45623779296875	43.5811767578125	43.68803787231445
ISRG	219.71499633789065	234.5165252685547	230.9880828857422	241.6355438232422	240.9486083984375	249.22303771972656	252.8671112060547	257.1506042480469	265.38873291015625	265.6797180175781	276.0180358886719	277.3201904296875	285.18487548828125	290.6352233886719	294.42352294921875	303.7486572265625	305.2976379394531	315.69317626953125	318.51995849609375	326.4978332519531	333.16571044921875	337.6381530761719	347.6661376953125	350.5645751953125	361.0952453613281	365.59539794921875	373.8166809082031	381.833984375	387.1507568359375	397.9251708984375	402.27850341796875
CSCO	43.31999969482422	43.5008659362793	43.71576690673828	43.73478698730469	43.91209411621094	44.15716552734375	44.318206787109375	44.456214904785156	44.63434982299805	44.82697296142578	44.997039794921875	45.16569900512695	45.34041976928711	45.52339172363281	45.70065689086914	45.874061584472656	46.05418395996094	46.23480224609375	46.41419219970703	46.59333801269531	46.77434539794922	46.9565315246582	47.13850021362305	47.32075500488281	47.50408172607422	47.6882209777832	47.872657775878906	48.05763244628906	48.24336242675781	48.42975997924805	48.616695404052734
TROW	104.38500213623048	103.82278442382812	104.23517608642578	104.37224578857422	104.55859375	104.58441925048828	104.94605255126953	105.08646392822266	105.32574462890625	105.57638549804688	105.7933578491211	106.02229309082031	106.26432037353516	106.49568176269531	106.72840118408203	106.96834564208984	107.19962310791016	107.43433380126953	107.66905212402344	107.90309143066406	108.13787841796875	108.37403869628906	108.61004638671875	108.84697723388672	109.0845947265625	109.32252502441406	109.56111145019531	109.80023956298828	110.03984832763672	110.27997589111328	110.52063751220703
NVR	4053.949951171875	4040.167236328125	4031.845703125	4022.88427734375	4013.873291015625	4005.802978515625	3996.867919921875	3987.99755859375	3979.747314453125	3971.08935546875	3962.54296875	3954.12548828125	3945.71533203125	3937.337646484375	3928.9892578125	3920.648193359375	3912.33447265625	3904.032958984375	3895.74853515625	3887.484375	3879.23681640625	3871.00634765625	3862.7939453125	3854.59912109375	3846.42138671875	3838.260986328125	3830.1181640625	3821.99267578125	3813.884765625	3805.79443359375	3797.720703125
MRO	29.479999542236328	29.323213577270508	29.394962310791016	29.376779556274414	29.429216384887695	29.456762313842773	29.461557388305664	29.47538185119629	29.47258186340332	29.4919490814209	29.5260066986084	29.550548553466797	29.600696563720703	29.638446807861328	29.68678855895996	29.733154296875	29.774343490600586	29.81682014465332	29.85787010192871	29.901575088500977	29.944854736328125	29.9870548248291	30.028955459594727	30.069677352905273	30.11077308654785	30.15144920349121	30.19191551208496	30.23270606994629	30.273590087890625	30.314973831176758	30.356386184692383
NLSN	27.979999542236328	28.172019958496094	28.15139389038086	28.195589065551758	28.2757625579834	28.288951873779297	28.378995895385742	28.40254020690918	28.45693016052246	28.499740600585938	28.540218353271484	28.586610794067383	28.62424087524414	28.671903610229492	28.71048355102539	28.757492065429688	28.802715301513672	28.84515380859375	28.890527725219727	28.93558692932129	28.97952651977539	29.024621963500977	29.06888771057129	29.113004684448242	29.157611846923828	29.20136070251465	29.24576759338379	29.289630889892578	29.33380889892578	29.377796173095703	29.42185401916504
GILD	68.80500030517578	68.11175537109375	67.52307891845703	66.88623046875	66.40107727050781	65.93458557128906	65.48823547363281	65.04598999023438	64.6098861694336	64.1786117553711	63.7518424987793	63.3292236328125	62.91075897216797	62.49568176269531	62.08390808105469	61.67552185058594	61.270057678222656	60.86765670776367	60.468345642089844	60.072181701660156	59.679161071777344	59.28926467895508	58.9024543762207	58.51870346069336	58.138004302978516	57.760318756103516	57.38563537597656	57.013916015625	56.645145416259766	56.279300689697266	55.916351318359375
EQIX	534.489990234375	532.1845092773438	531.5904541015625	530.9412841796875	530.5938110351562	530.2744750976562	529.9555053710938	529.6134643554688	529.3113403320312	528.9290161132812	528.5698852539062	528.2376098632812	527.9108276367188	527.5690307617188	527.2244873046875	526.8696899414062	526.5182495117188	526.168212890625	525.8204956054688	525.4736328125	525.1278076171875	524.7821655273438	524.4369506835938	524.0918579101562	523.7472534179688	523.4032592773438	523.0598754882812	522.7168579101562	522.3742065429688	522.0319213867188	521.6901245117188
QRVO	85.98999786376953	86.39811706542969	86.8292236328125	87.26203918457031	87.69477081298828	88.12759399414062	88.5605239868164	88.99356079101562	89.42669677734375	89.85991668701172	90.2932357788086	90.7266616821289	91.1601791381836	91.5937728881836	92.0274658203125	92.46125793457031	92.8951416015625	93.32913208007812	93.76322174072266	94.19740295410156	94.63166809082031	95.0660400390625	95.50050354003906	95.93506622314453	96.3697280883789	96.80448150634766	97.23933410644531	97.67428588867188	98.10932922363281	98.54447174072266	98.97970581054688
